date,temperature,humidity,wind_speed,pressure,precipitation,cloud_cover,day_of_year,year,month,day_sin,day_cos,temp_roll_7,temp_roll_30,temp_lag_1,temp_lag_7
2016-05-27,26.1,51.4,2.4,996.6,0.0,34.8,148,2016,5,0.5595892624101765,-0.8287700871745038,24.45714285714286,23.513333333333332,23.8,24.0
2016-05-28,25.5,47.2,4.2,1003.2,0.0,34.4,149,2016,5,0.545240438540651,-0.8382797052177744,24.914285714285715,23.726666666666667,26.1,22.3
2016-05-29,29.2,44.5,6.2,1003.2,0.0,45.8,150,2016,5,0.5307300481619334,-0.8475409228928311,26.128571428571426,24.046666666666667,25.5,20.7
2016-05-30,33.3,48.0,15.4,1006.1,0.0,39.4,151,2016,5,0.5160623910158528,-0.8565509959010036,27.642857142857142,24.506666666666664,29.2,22.7
2016-05-31,24.3,51.7,3.3,1000.1,0.0,44.6,152,2016,5,0.5012418134457758,-0.865307254363206,27.542857142857144,24.653333333333332,33.3,25.0
2016-06-01,24.5,49.4,14.8,1005.6,0.0,49.4,153,2016,6,0.48627270710868997,-0.8738071036110808,26.671428571428574,24.810000000000002,24.3,30.6
2016-06-02,29.2,42.4,6.7,1002.7,0.0,48.7,154,2016,6,0.4711595076738638,-0.8820480249558537,27.442857142857143,24.936666666666664,24.5,23.8
2016-06-03,28.2,50.4,1.9,1007.0,0.0,28.8,155,2016,6,0.4559066935084588,-0.8900275764346767,27.74285714285714,25.0,29.2,26.1
2016-06-04,31.8,43.3,4.5,1006.9,0.0,28.4,156,2016,6,0.440518784350495,-0.8977433935342337,28.642857142857142,25.376666666666665,28.2,25.5
2016-06-05,28.1,47.5,1.4,1003.2,0.0,52.1,157,2016,6,0.42500033996955416,-0.9051931898913974,28.485714285714288,25.65,31.8,29.2
2016-06-06,25.4,44.8,3.9,1005.0,0.0,54.7,158,2016,6,0.4093559588156213,-0.9123747579707273,27.357142857142858,25.696666666666665,28.1,33.3
2016-06-07,28.3,45.1,3.7,1003.0,0.0,32.5,159,2016,6,0.39359027665646673,-0.9192859697186104,27.928571428571427,25.936666666666667,25.4,24.3
2016-06-08,29.9,49.9,5.7,1003.6,0.0,42.7,160,2016,6,0.3777079652039649,-0.9259247771938498,28.699999999999996,26.10666666666667,28.3,24.5
2016-06-09,29.1,40.8,7.8,1005.7,0.0,34.3,161,2016,6,0.36171373072976765,-0.9322892131745133,28.685714285714287,26.28666666666667,29.9,29.2
2016-06-10,28.3,55.7,4.8,1012.9,0.0,48.0,162,2016,6,0.3456123126707335,-0.9383773917408641,28.7,26.606666666666666,29.1,28.2
2016-06-11,30.0,36.7,2.1,1000.4,0.0,29.2,163,2016,6,0.3294084822245304,-0.9441875088341993,28.442857142857143,26.673333333333332,28.3,31.8
2016-06-12,30.4,42.8,12.7,1014.1,0.0,46.4,164,2016,6,0.3131070409358269,-0.9497178427914316,28.771428571428572,26.723333333333333,30.0,28.1
2016-06-13,31.1,47.5,16.1,998.8,0.0,19.5,165,2016,6,0.29671281927349075,-0.9549667548552551,29.585714285714285,27.033333333333335,30.4,25.4
2016-06-14,29.0,48.5,4.5,1010.8,0.0,32.0,166,2016,6,0.28023067519921585,-0.9599326896597447,29.685714285714283,27.243333333333332,31.1,28.3
2016-06-15,26.6,45.0,6.5,1004.8,0.0,41.4,167,2016,6,0.26366549272800704,-0.9646141756912435,29.214285714285715,27.303333333333335,29.0,29.9
2016-06-16,27.6,45.2,4.3,1002.2,0.0,30.2,168,2016,6,0.24702218048093552,-0.9690098257244062,29.0,27.386666666666667,26.6,29.1
2016-06-17,30.8,47.5,5.8,1011.7,0.0,40.3,169,2016,6,0.23030567023061221,-0.9731183372332619,29.357142857142858,27.54,27.6,28.3
2016-06-18,24.8,44.2,6.0,1008.5,11.6,75.1,170,2016,6,0.21352091543979612,-0.9769384927771817,28.614285714285717,27.353333333333335,30.8,30.0
2016-06-19,28.4,52.3,1.6,1006.5,6.9,88.3,171,2016,6,0.19667288979357647,-0.980469160361632,28.32857142857143,27.5,24.8,30.4
2016-06-20,26.1,49.4,4.0,1006.1,0.0,42.2,172,2016,6,0.1797665857255624,-0.9837092937736097,27.614285714285717,27.62666666666667,28.4,31.1
2016-06-21,27.4,49.6,10.3,1003.9,0.0,54.5,173,2016,6,0.16280701293851715,-0.986657932891657,27.38571428571429,27.85,26.1,29.0
2016-06-22,31.2,40.3,9.7,1004.0,0.0,31.7,174,2016,6,0.1457991969198751,-0.9893142039703663,28.042857142857144,28.133333333333333,27.4,26.6
2016-06-23,28.0,44.7,3.9,990.4,1.8,61.7,175,2016,6,0.12874817745258132,-0.99167731989929,28.099999999999998,28.233333333333334,31.2,27.6
2016-06-24,27.6,43.6,6.1,997.5,0.0,18.2,176,2016,6,0.11165900712169512,-0.993746580436178,27.642857142857142,28.133333333333333,28.0,30.8
2016-06-25,23.4,40.0,4.2,1010.8,0.0,20.0,177,2016,6,0.09453674981719912,-0.9955213724144752,27.442857142857143,28.119999999999997,27.6,24.8
2016-06-26,29.7,46.8,8.1,1011.6,0.0,36.9,178,2016,6,0.07738647923346301,-0.9970011699250151,27.628571428571426,28.240000000000002,23.4,28.4
2016-06-27,29.4,42.3,1.1,1012.6,0.0,32.6,179,2016,6,0.06021327736579302,-0.9981855344718586,28.099999999999998,28.37,29.7,26.1
2016-06-28,34.0,48.3,7.4,998.7,0.0,40.6,180,2016,6,0.04302223300453059,-0.99907411510223,29.04285714285714,28.529999999999998,29.4,27.4
2016-06-29,26.6,39.7,13.3,1008.2,0.0,48.0,181,2016,6,0.02581844022713308,-0.9996666485105112,28.385714285714283,28.30666666666667,34.0,31.2
2016-06-30,28.2,53.6,2.9,995.5,0.8,81.1,182,2016,6,0.008606996888688698,-0.9999629591162655,28.414285714285715,28.436666666666667,26.6,28.0
2016-07-01,28.2,40.5,12.1,1004.6,0.0,38.6,183,2016,7,-0.008606996888688009,-0.9999629591162655,28.5,28.56,28.2,27.6
2016-07-02,32.2,46.1,6.3,1008.5,2.7,84.4,184,2016,7,-0.02581844022713239,-0.9996666485105112,29.75714285714286,28.660000000000004,28.2,23.4
2016-07-03,27.2,49.0,4.8,1006.8,0.0,35.4,185,2016,7,-0.04302223300453034,-0.99907411510223,29.400000000000002,28.626666666666665,32.2,29.7
2016-07-04,28.3,42.2,3.9,1004.7,0.0,27.1,186,2016,7,-0.060213277365792774,-0.9981855344718586,29.242857142857144,28.51,27.2,29.4
2016-07-05,29.3,49.3,12.4,1005.8,0.0,51.5,187,2016,7,-0.07738647923346322,-0.9970011699250151,28.571428571428573,28.55,28.3,34.0
2016-07-06,28.0,38.9,4.2,1012.9,0.0,33.8,188,2016,7,-0.09453674981719933,-0.9955213724144752,28.77142857142857,28.636666666666667,29.3,26.6
2016-07-07,26.1,52.4,14.6,1006.2,0.0,41.9,189,2016,7,-0.11165900712169444,-0.9937465804361781,28.47142857142857,28.563333333333333,28.0,28.2
2016-07-08,28.0,45.2,13.5,1006.9,8.4,64.6,190,2016,7,-0.12874817745258066,-0.99167731989929,28.442857142857147,28.5,26.1,28.2
2016-07-09,30.6,42.2,3.5,1012.8,0.0,30.5,191,2016,7,-0.14579919691987442,-0.9893142039703664,28.214285714285715,28.55,28.0,32.2
2016-07-10,24.3,43.7,4.4,1007.2,0.0,32.7,192,2016,7,-0.16280701293851646,-0.9866579328916572,27.800000000000004,28.416666666666668,30.6,27.2
2016-07-11,27.7,49.3,0.8,998.5,4.6,69.3,193,2016,7,-0.17976658572556214,-0.9837092937736098,27.714285714285715,28.34,24.3,28.3
2016-07-12,25.2,42.4,4.9,1014.8,0.0,29.4,194,2016,7,-0.19667288979357622,-0.9804691603616321,27.12857142857143,28.166666666666668,27.7,29.3
2016-07-13,30.8,41.6,5.4,1010.2,0.0,37.2,195,2016,7,-0.2135209154397959,-0.9769384927771817,27.528571428571432,28.15666666666667,25.2,28.0
2016-07-14,22.6,44.3,11.0,998.1,0.0,41.8,196,2016,7,-0.23030567023061196,-0.973118337233262,27.02857142857143,27.943333333333335,30.8,26.1
2016-07-15,25.5,39.6,14.0,1007.1,0.0,23.9,197,2016,7,-0.24702218048093527,-0.9690098257244063,26.67142857142857,27.90666666666667,22.6,28.0
2016-07-16,28.2,54.6,8.6,1006.3,0.0,53.7,198,2016,7,-0.2636654927280072,-0.9646141756912435,26.32857142857143,27.926666666666666,25.5,30.6
2016-07-17,31.7,42.8,10.4,1011.5,0.0,20.1,199,2016,7,-0.2802306751992161,-0.9599326896597445,27.385714285714283,27.956666666666667,28.2,24.3
2016-07-18,26.8,49.8,4.4,1007.0,2.9,74.9,200,2016,7,-0.2967128192734901,-0.9549667548552553,27.25714285714286,28.02333333333333,31.7,27.7
2016-07-19,25.2,46.8,1.7,1008.7,0.0,42.3,201,2016,7,-0.3131070409358267,-0.9497178427914317,27.25714285714286,27.916666666666668,26.8,25.2
2016-07-20,32.5,40.9,6.3,1005.2,0.0,30.1,202,2016,7,-0.3294084822245302,-0.9441875088341994,27.5,28.13,25.2,30.8
2016-07-21,22.4,45.9,10.9,1007.0,0.0,36.5,203,2016,7,-0.3456123126707333,-0.9383773917408642,27.47142857142857,27.96333333333333,32.5,22.6
2016-07-22,20.1,49.9,0.2,1016.9,0.0,37.6,204,2016,7,-0.3617137307297674,-0.9322892131745134,26.7,27.593333333333337,22.4,25.5
2016-07-23,27.9,45.2,5.6,1002.6,0.0,30.1,205,2016,7,-0.37770796520396466,-0.9259247771938499,26.657142857142855,27.59,20.1,28.2
2016-07-24,25.0,52.2,0.9,1005.6,0.0,42.2,206,2016,7,-0.39359027665646645,-0.9192859697186105,25.7,27.503333333333334,27.9,31.7
2016-07-25,23.4,51.4,2.7,1008.8,0.0,36.0,207,2016,7,-0.4093559588156211,-0.9123747579707274,25.214285714285715,27.503333333333334,25.0,26.8
2016-07-26,28.5,51.0,5.8,999.6,0.0,52.4,208,2016,7,-0.42500033996955394,-0.9051931898913975,25.685714285714287,27.46333333333333,23.4,25.2
2016-07-27,27.0,44.2,14.2,1015.8,0.0,13.2,209,2016,7,-0.4405187843504952,-0.8977433935342336,24.900000000000002,27.383333333333333,28.5,32.5
2016-07-28,24.5,41.3,5.2,1008.2,0.0,29.9,210,2016,7,-0.455906693508459,-0.8900275764346766,25.199999999999996,27.066666666666666,27.0,22.4
2016-07-29,22.3,43.7,8.2,1013.5,0.0,14.7,211,2016,7,-0.47115950767386394,-0.8820480249558535,25.514285714285712,26.923333333333336,24.5,20.1
2016-07-30,28.6,47.9,6.2,1001.4,0.0,27.2,212,2016,7,-0.4862727071086902,-0.8738071036110807,25.61428571428571,26.936666666666664,22.3,27.9
2016-07-31,27.9,49.7,2.8,1010.1,0.0,34.0,213,2016,7,-0.5012418134457756,-0.8653072543632061,26.02857142857143,26.92666666666667,28.6,25.0
2016-08-01,25.5,36.3,7.1,1011.7,0.0,39.7,214,2016,8,-0.5160623910158526,-0.8565509959010037,26.32857142857143,26.703333333333333,27.9,23.4
2016-08-02,31.2,47.2,1.7,1009.6,0.0,48.8,215,2016,8,-0.5307300481619331,-0.8475409228928312,26.714285714285715,26.836666666666666,25.5,28.5
2016-08-03,22.4,48.2,5.1,1018.8,0.0,38.9,216,2016,8,-0.5452404385406507,-0.8382797052177745,26.057142857142857,26.639999999999997,31.2,27.0
2016-08-04,20.9,46.2,12.2,1007.3,0.0,36.8,217,2016,8,-0.5595892624101763,-0.828770087174504,25.54285714285714,26.360000000000003,22.4,24.5
2016-08-05,23.3,54.2,5.9,1007.9,0.0,54.5,218,2016,8,-0.5737722679043243,-0.8190148866680802,25.685714285714287,26.203333333333333,20.9,22.3
2016-08-06,25.1,50.0,6.2,1003.7,0.0,51.3,219,2016,8,-0.5877852522924734,-0.8090169943749472,25.185714285714287,26.17,23.3,28.6
2016-08-07,25.8,54.6,3.9,1007.1,0.0,38.8,220,2016,8,-0.6016240632249227,-0.7987793728863648,24.885714285714283,26.096666666666668,25.1,27.9
2016-08-08,24.3,47.1,1.2,1011.7,0.0,43.8,221,2016,8,-0.6152845999633277,-0.7883050558305253,24.714285714285715,25.886666666666667,25.8,25.5
2016-08-09,25.9,53.0,4.3,1010.6,0.0,33.5,222,2016,8,-0.6287628145958345,-0.7775971469736268,23.95714285714286,25.94,24.3,31.2
2016-08-10,21.0,56.7,9.3,1018.2,0.0,42.8,223,2016,8,-0.6420547132365636,-0.7666588193001592,23.75714285714286,25.716666666666665,25.9,22.4
2016-08-11,28.9,55.2,6.8,1008.5,3.1,81.2,224,2016,8,-0.655156357209085,-0.7554933140726804,24.900000000000002,25.84,21.0,20.9
2016-08-12,24.2,43.4,1.8,1008.4,0.0,26.8,225,2016,8,-0.6680638642135333,-0.7441039398713608,25.02857142857143,25.62,28.9,23.3
2016-08-13,27.7,47.7,0.8,1001.2,0.0,34.2,226,2016,8,-0.6807734094770159,-0.7324940716135792,25.4,25.79,24.2,25.1
2016-08-14,25.2,47.5,2.8,1012.2,0.0,20.9,227,2016,8,-0.6932812268869771,-0.7206671495538615,25.314285714285717,25.779999999999998,27.7,25.8
2016-08-15,25.4,51.8,4.3,1007.0,0.0,46.3,228,2016,8,-0.7055836101071774,-0.70862667826446,25.47142857142857,25.686666666666667,25.2,24.3
2016-08-16,25.6,53.0,4.6,1012.1,0.0,34.2,229,2016,8,-0.7176769136759615,-0.6963762255968726,25.428571428571427,25.483333333333334,25.4,25.9
2016-08-17,25.1,45.5,4.6,1005.8,0.0,27.3,230,2016,8,-0.7295575540864876,-0.6839194216246105,26.014285714285712,25.42666666666667,25.6,21.0
2016-08-18,25.5,50.3,5.1,1013.7,0.0,53.8,231,2016,8,-0.7412220108485957,-0.6712599575675315,25.52857142857143,25.436666666666667,25.1,28.9
2016-08-19,27.4,40.0,7.0,1008.7,0.0,23.2,232,2016,8,-0.7526668275320083,-0.6584015846980489,25.985714285714288,25.266666666666666,25.5,24.2
2016-08-20,23.9,57.5,3.7,1013.5,0.0,55.1,233,2016,8,-0.7638886127905429,-0.64534811322955,25.442857142857147,25.316666666666666,27.4,27.7
2016-08-21,25.2,48.0,2.3,1009.8,0.0,48.9,234,2016,8,-0.7748840413670406,-0.6321034111873488,25.442857142857143,25.486666666666668,23.9,25.2
2016-08-22,22.7,51.0,7.6,1004.5,2.9,80.2,235,2016,8,-0.7856498550787144,-0.6186714032625032,25.057142857142853,25.313333333333333,25.2,25.4
2016-08-23,27.1,49.4,9.5,1005.1,0.0,36.9,236,2016,8,-0.7961828637826154,-0.6050560696488494,25.27142857142857,25.383333333333333,22.7,25.6
2016-08-24,20.6,56.9,3.2,1003.8,0.0,42.6,237,2016,8,-0.8064799463209447,-0.5912614448635782,24.62857142857143,25.290000000000003,27.1,25.1
2016-08-25,27.9,37.2,17.9,1007.5,0.0,18.0,238,2016,8,-0.8165380514459157,-0.5772916165517278,24.97142857142857,25.27,20.6,25.5
2016-08-26,22.2,51.5,13.7,1002.1,0.0,23.9,239,2016,8,-0.8263541987239094,-0.5631507242749187,24.228571428571428,25.110000000000003,27.9,27.4
2016-08-27,17.8,51.2,1.9,1013.1,4.9,79.0,240,2016,8,-0.8359254794186365,-0.5488429582847199,23.357142857142858,24.886666666666667,22.2,23.9
2016-08-28,22.3,49.7,0.9,991.2,0.0,46.5,241,2016,8,-0.8452490573530634,-0.5343725582809785,22.942857142857143,24.886666666666663,17.8,25.2
2016-08-29,19.7,60.8,4.5,1014.7,2.9,85.6,242,2016,8,-0.8543221697498269,-0.5197438121555157,22.514285714285716,24.59,22.3,22.7
2016-08-30,24.1,48.0,6.3,1002.9,0.0,9.6,243,2016,8,-0.8631421280499115,-0.5049610547215202,22.085714285714285,24.46333333333333,19.7,27.1
2016-08-31,19.5,56.5,17.8,1006.0,0.0,44.7,244,2016,8,-0.8717063187093217,-0.4900286664290594,21.928571428571427,24.263333333333332,24.1,20.6
2016-09-01,19.9,54.7,17.4,1017.4,0.0,51.0,245,2016,9,-0.8800122039735356,-0.4749510720670502,20.785714285714285,23.886666666666667,19.5,27.9
2016-09-02,15.4,59.4,8.2,1014.4,0.0,62.3,246,2016,9,-0.888057322629493,-0.4597327394521046,19.814285714285713,23.653333333333332,19.9,22.2
2016-09-03,19.5,50.0,3.8,1015.0,3.5,73.0,247,2016,9,-0.8958392907349089,-0.4443781781046134,20.057142857142857,23.606666666666666,15.4,17.8
2016-09-04,13.4,49.9,11.3,1008.8,0.0,41.8,248,2016,9,-0.9033558023246842,-0.4288919379124841,18.785714285714285,23.276666666666664,19.5,22.3
2016-09-05,15.7,59.3,5.6,1017.4,0.0,42.5,249,2016,9,-0.9106046300942162,-0.41327860778290443,18.214285714285715,22.96333333333333,13.4,19.7
2016-09-06,22.6,56.2,1.5,1008.5,7.5,79.9,250,2016,9,-0.9175836260593934,-0.3975428142825566,18.0,22.85666666666667,15.7,24.1
2016-09-07,22.5,46.5,1.6,1009.9,0.0,34.2,251,2016,9,-0.9242907221930934,-0.3816892202666586,18.428571428571427,22.796666666666667,22.6,19.5
2016-09-08,21.2,51.8,3.8,1017.4,1.5,64.5,252,2016,9,-0.9307239310379793,-0.3657225234972692,18.614285714285717,22.639999999999997,22.5,19.9
2016-09-09,16.8,56.7,10.1,1006.3,0.0,35.1,253,2016,9,-0.9368813462954315,-0.34964745525122826,18.814285714285713,22.5,21.2,15.4
2016-09-10,19.4,59.2,2.1,1015.4,0.0,39.7,254,2016,9,-0.9427611433904206,-0.33346877891818705,18.8,22.183333333333334,16.8,19.5
2016-09-11,19.3,51.8,3.8,1012.8,0.0,45.1,255,2016,9,-0.9483615800121716,-0.31719128858910595,19.642857142857142,22.019999999999996,19.4,13.4
2016-09-12,15.7,40.9,13.6,1011.6,0.0,17.0,256,2016,9,-0.9536809966304455,-0.300819807635668,19.642857142857142,21.62,19.3,15.7
2016-09-13,23.5,58.4,6.8,1003.3,0.0,45.4,257,2016,9,-0.9587178169872964,-0.2843591872810036,19.771428571428572,21.563333333333333,15.7,22.6
2016-09-14,21.4,49.9,7.4,1008.7,0.0,53.0,258,2016,9,-0.9634705485641486,-0.26781430516217486,19.614285714285717,21.43,23.5,22.5
2016-09-15,17.9,46.1,10.3,1007.5,0.0,21.8,259,2016,9,-0.9679377830240642,-0.25119006388481957,19.142857142857142,21.173333333333332,21.4,21.2
2016-09-16,18.4,42.3,3.8,1017.2,0.0,36.8,260,2016,9,-0.9721181966290612,-0.23449138957041052,19.37142857142857,20.95,17.9,16.8
2016-09-17,18.8,60.8,14.2,1011.6,0.0,56.3,261,2016,9,-0.9760105506323682,-0.21772323039653224,19.285714285714285,20.726666666666667,18.4,19.4
2016-09-18,11.8,57.6,8.4,1011.2,0.0,44.7,262,2016,9,-0.9796136916454901,-0.20089055513063528,18.214285714285715,20.206666666666663,18.8,19.3
2016-09-19,17.0,56.1,4.7,1004.8,3.1,82.3,263,2016,9,-0.9829265519799822,-0.18399835165767986,18.400000000000002,19.976666666666667,11.8,15.7
2016-09-20,15.5,64.4,12.5,1010.4,0.3,82.6,264,2016,9,-0.9859481499638303,-0.1670516255021195,17.257142857142856,19.65333333333333,17.0,23.5
2016-09-21,14.3,60.9,8.1,1019.5,0.0,58.9,265,2016,9,-0.9886775902323404,-0.15005539834465262,16.242857142857144,19.373333333333335,15.5,21.4
2016-09-22,16.3,66.1,5.1,1012.9,1.3,75.4,266,2016,9,-0.9911140639934546,-0.13301470653419636,16.014285714285712,19.013333333333332,14.3,17.9
2016-09-23,22.3,51.3,7.6,1008.4,0.0,60.2,267,2016,9,-0.9932568492674143,-0.11593459959550066,16.571428571428573,19.07,16.3,18.4
2016-09-24,18.7,58.3,2.5,1019.7,0.0,62.7,268,2016,9,-0.9951053111006974,-0.09882013873287211,16.557142857142857,18.763333333333332,22.3,18.8
2016-09-25,14.8,50.7,11.4,1011.0,0.0,18.4,269,2016,9,-0.99665890175417,-0.08167639533042288,16.985714285714288,18.516666666666666,18.7,11.8
2016-09-26,18.0,57.9,17.6,1007.4,0.0,59.6,270,2016,9,-0.9979171608653922,-0.06450844944931625,17.12857142857143,18.523333333333333,14.8,17.0
2016-09-27,20.3,58.0,1.1,1012.4,0.0,42.3,271,2016,9,-0.9988797155850335,-0.04732138832243232,17.814285714285713,18.456666666666667,18.0,15.5
2016-09-28,18.7,62.7,3.2,1013.3,7.0,97.0,272,2016,9,-0.9995462806873573,-0.03012030484690836,18.442857142857143,18.423333333333336,20.3,14.3
2016-09-29,15.9,60.0,3.0,1009.6,0.0,60.1,273,2016,9,-0.9999166586547379,-0.012910296075008843,18.385714285714283,18.15,18.7,16.3
2016-09-30,13.6,63.2,8.8,1009.7,0.0,42.3,274,2016,9,-0.9999907397361901,0.004303538296243821,17.142857142857142,17.953333333333333,15.9,22.3
2016-10-01,17.4,63.8,6.0,1019.0,18.8,89.6,275,2016,10,-0.9997685019798909,0.021516097436222233,16.95714285714286,17.87,13.6,18.7
2016-10-02,16.3,71.4,3.6,1010.2,26.8,84.3,276,2016,10,-0.9992500112396835,0.03872228089217399,17.17142857142857,17.9,17.4,14.8
2016-10-03,17.6,59.3,4.1,1004.5,5.5,84.6,277,2016,10,-0.9984354211555643,0.05591699010060302,17.114285714285714,17.836666666666666,16.3,18.0
2016-10-04,16.6,56.4,3.4,1013.2,13.5,76.9,278,2016,10,-0.9973249731081555,0.07309512989807776,16.585714285714285,17.943333333333335,17.6,20.3
2016-10-05,17.6,62.6,8.0,1016.2,2.6,75.3,279,2016,10,-0.9959189961471792,0.0902516100310407,16.428571428571427,18.006666666666668,16.6,18.7
2016-10-06,12.7,57.6,6.0,1013.2,0.0,34.2,280,2016,10,-0.994217906893952,0.10738134666416306,15.971428571428573,17.676666666666666,17.6,15.9
2016-10-07,18.0,69.3,3.9,1014.2,12.0,91.6,281,2016,10,-0.9922222094179324,0.12447926388678869,16.6,17.526666666666664,12.7,13.6
2016-10-08,14.4,60.7,3.4,1008.0,0.0,55.3,282,2016,10,-0.989932495087353,0.141540295217043,16.17142857142857,17.3,18.0,17.4
2016-10-09,19.9,59.6,12.6,1013.7,8.9,78.0,283,2016,10,-0.9873494423939864,0.15855938510313475,16.685714285714287,17.403333333333332,14.4,16.3
2016-10-10,11.4,60.3,11.2,1010.0,0.0,42.5,284,2016,10,-0.9844738167520923,0.17553149042142777,15.8,17.136666666666667,19.9,17.6
2016-10-11,18.5,66.5,8.1,1012.8,0.0,51.6,285,2016,10,-0.9813064702716093,0.19245158197082995,16.071428571428573,17.11,11.4,16.6
2016-10-12,13.6,62.4,10.4,1017.5,0.0,41.4,286,2016,10,-0.9778483415056567,0.20931464596304888,15.5,17.04,18.5,17.6
2016-10-13,10.9,60.2,1.5,1015.5,0.0,57.5,287,2016,10,-0.9741004551724206,0.22611568550828803,15.242857142857142,16.62,13.6,12.7
2016-10-14,11.2,72.0,2.0,1008.7,1.3,70.4,288,2016,10,-0.970063921851507,0.2428497220959358,14.27142857142857,16.28,10.9,18.0
2016-10-15,11.5,59.6,1.8,1008.8,0.0,59.1,289,2016,10,-0.965739937654855,0.25951179706979943,13.857142857142858,16.066666666666666,11.2,14.4
2016-10-16,13.5,64.3,5.2,1021.7,4.2,83.6,290,2016,10,-0.9611297838723007,0.27609697309746883,12.942857142857141,15.903333333333334,11.5,19.9
2016-10-17,13.6,67.7,10.6,1009.9,4.6,92.9,291,2016,10,-0.9562348265919058,0.2926003356333479,13.257142857142856,15.729999999999999,13.5,11.4
2016-10-18,10.1,56.5,3.7,1019.3,0.0,52.7,292,2016,10,-0.9510565162951536,0.30901699437494723,12.057142857142859,15.673333333333334,13.6,18.5
2016-10-19,11.6,67.3,11.6,1015.3,0.0,58.5,293,2016,10,-0.9455963874271428,0.3253420847119795,11.77142857142857,15.493333333333334,10.1,13.6
2016-10-20,17.9,59.8,3.2,1006.5,7.7,75.9,294,2016,10,-0.9398560579418953,0.341570769167856,12.771428571428572,15.573333333333332,11.6,10.9
2016-10-21,16.5,69.5,4.6,1009.6,0.0,70.5,295,2016,10,-0.9338372288229252,0.35769823883312546,13.528571428571428,15.646666666666667,17.9,11.2
2016-10-22,12.4,60.8,3.6,1022.8,0.0,33.6,296,2016,10,-0.9275416835791965,0.3737197147904692,13.657142857142858,15.516666666666667,16.5,11.5
2016-10-23,11.0,69.3,4.4,1032.4,0.0,72.3,297,2016,10,-0.9209712877166347,0.38963044953078774,13.3,15.139999999999999,12.4,13.5
2016-10-24,11.1,71.6,4.7,1013.4,1.2,80.4,298,2016,10,-0.9141279881853337,0.4054257283599973,12.942857142857141,14.886666666666667,11.0,13.6
2016-10-25,12.4,70.6,0.9,1012.4,13.0,87.4,299,2016,10,-0.9070138128026362,0.42110087079608916,13.271428571428572,14.806666666666667,11.1,10.1
2016-10-26,7.3,67.8,6.7,1008.7,5.9,100.0,300,2016,10,-0.8996308696522434,0.4366512319560638,12.657142857142858,14.45,12.4,11.6
2016-10-27,9.4,65.6,4.7,1007.6,5.6,100.0,301,2016,10,-0.8919813464595487,0.45207220393230374,11.442857142857141,14.086666666666668,7.3,17.9
2016-10-28,5.0,64.1,14.2,1013.7,0.0,55.9,302,2016,10,-0.8840675099433637,0.46735921715800205,9.799999999999999,13.63,9.4,16.5
2016-10-29,11.0,74.6,7.8,1012.8,0.0,51.0,303,2016,10,-0.8758917051442433,0.48250774176121763,9.6,13.466666666666667,5.0,12.4
2016-10-30,11.5,64.0,6.5,1014.6,0.0,62.5,304,2016,10,-0.8674563547295971,0.4975132889071803,9.671428571428573,13.396666666666668,11.0,11.0
2016-10-31,8.0,62.5,13.6,1020.0,0.0,52.1,305,2016,10,-0.858763958275803,0.5123714121284235,9.228571428571428,13.083333333333334,11.5,11.1
2016-11-01,14.0,71.2,12.7,1014.6,0.0,50.6,306,2016,11,-0.8498170915275277,0.5270777086423724,9.457142857142857,13.006666666666668,8.0,12.4
2016-11-02,5.4,64.1,14.6,1021.3,0.0,56.3,307,2016,11,-0.8406184056344783,0.5416278206559811,9.185714285714285,12.6,14.0,7.3
2016-11-03,4.5,63.6,3.4,1015.2,0.0,40.5,308,2016,11,-0.8311706263658079,0.5560174366570446,8.485714285714286,12.196666666666665,5.4,9.4
2016-11-04,9.4,61.3,1.8,1015.4,5.0,83.3,309,2016,11,-0.8214765533024145,0.5702422926917867,9.114285714285714,11.923333333333334,4.5,5.0
2016-11-05,11.7,66.3,0.9,1012.8,0.0,47.1,310,2016,11,-0.8115390590073611,0.5842981736283683,9.214285714285714,11.890000000000002,9.4,11.0
2016-11-06,13.4,68.6,10.3,1007.4,0.0,38.9,311,2016,11,-0.801361088174677,0.5981809144059158,9.485714285714286,11.736666666666668,11.7,11.5
2016-11-07,6.9,70.4,0.7,1007.2,0.0,43.8,312,2016,11,-0.7909456567567774,0.6118864012687242,9.328571428571427,11.486666666666666,13.4,8.0
2016-11-08,11.3,74.1,6.0,1011.5,4.1,88.1,313,2016,11,-0.780295851070776,0.6254105729852457,8.942857142857143,11.2,6.9,14.0
2016-11-09,7.8,72.2,1.2,1004.2,0.0,67.2,314,2016,11,-0.7694148268839381,0.6387494220515268,9.285714285714286,11.08,11.3,5.4
2016-11-10,7.2,68.8,11.3,1011.2,0.0,71.4,315,2016,11,-0.7583058084785625,0.6518989958787125,9.671428571428573,10.703333333333331,7.8,4.5
2016-11-11,10.2,69.0,7.4,1018.1,0.0,73.3,316,2016,11,-0.7469720876965551,0.6648553979642866,9.785714285714286,10.59,7.2,9.4
2016-11-12,9.4,72.7,11.3,1016.7,0.0,47.6,317,2016,11,-0.7354170229639858,0.6776147890466887,9.457142857142857,10.54,10.2,11.7
2016-11-13,2.6,76.7,6.1,1019.3,2.5,94.5,318,2016,11,-0.7236440382959124,0.690173388242972,7.9142857142857155,10.253333333333332,9.4,13.4
